user_id,age_segment,gender,city,degree_online_engagement
fcc5be3f-4224-4675-a469-7455778fd6fa,12to18,Male,india,moderately_active
234f183e-13e0-4c87-981f-cb1e6d0ac858,18to25,Male,world,less_active
65ccd163-2180-48fb-8cc9-3bb866f82be8,35to50,Male,others,moderately_active
6ac183a3-9a83-44df-8a1e-bd181fbf4da6,50to70,Female,others,highly_active
5a125a4c-66ce-4507-82e8-0c71f79d3068,18to25,Female,world,less_active
cb6b24ec-3509-4aa3-829b-d2d50b2f84c1,35to50,Female,world,moderately_active
4caf89e9-565c-4e6c-afff-2a83d67bc110,18to25,Female,world,less_active
809041fd-1cd8-44b9-b327-8d894b1ae5b5,35to50,Male,us,moderately_active
22ac9bf5-1b4b-4093-9b36-5ae3c38a4ea8,35to50,Male,world,moderately_active
6223b399-ac3d-41ee-9fa9-da7c15bb3fd2,35to50,Male,bihar,highly_active
8af51007-e646-4453-b0a8-fc9df976289f,50to70,Female,others,highly_active
026a9240-6886-4c7b-baf3-bb399fcb1594,50to70,Male,others,highly_active
26b9d4af-0f88-4229-a0f9-5c4269170bef,12to18,Female,world,moderately_active
4ff8b688-0126-4d10-a0a3-af35c6037af0,35to50,Male,us,moderately_active
364ee9bd-36e5-4384-bf69-06573d29c3d1,18to25,Female,us,moderately_active
b6790aec-be15-408b-aa7b-8397bf76d27e,35to50,Female,us,less_active
ebce5c1c-2979-4981-9c59-057fbc778122,35to50,Male,world,highly_active
020adca8-45f9-42be-9635-6d3d4ec1b5be,25to35,Female,world,moderately_active
61aba101-934a-4f1a-8283-5cb875f56263,12to18,Male,world,moderately_active
ca35e03e-62dc-4fe5-821f-e16ff7e5d689,25to35,Female,delhi,moderately_active
ce8411ef-18e3-4b6a-b3c1-6fd1258f6478,25to35,Female,india,moderately_active
4d0c3e16-7483-4a4a-948c-90306d44c60b,18to25,Female,others,moderately_active
310d200b-55a2-4089-a0fc-dccc8f05a391,18to25,Female,others,moderately_active
6e5911a2-d8f2-4889-952e-1074d71b2124,18to25,Male,others,moderately_active
f00462e9-28e3-4eff-9220-6777e37c4bdd,25to35,Male,india,moderately_active
4137590f-89e1-429b-89a3-732f508bf367,35to50,Female,us,less_active
b72832ba-5f40-46b4-915c-2ef08a3e040b,35to50,Female,us,moderately_active
e084b58e-7a8a-482c-9f50-e1815d71afe0,35to50,Male,bihar,highly_active
cabe4a74-790e-458a-b8f3-f01cc31cd41c,18to25,Male,world,highly_active
d5624d08-dede-41d6-be13-faa7ac20d5e6,18to25,Female,others,highly_inactive
3381323e-0932-4e9d-b749-af576106b3d9,35to50,Male,hyderabad,highly_active
9c04b982-abb3-4670-bca0-f8046e5df7b6,35to50,Male,india,moderately_active
3cb089c0-f0d3-4ab4-ae30-ecfa5ec267b0,12to18,Male,others,less_active
4e861d6e-0b2d-4c4d-9594-0535181408a7,35to50,Male,kerala,less_active
7d70e60d-8193-4702-a1bc-156072b967ad,12to18,Male,others,highly_active
70c2e3dc-afd0-4a2b-8231-fcdcff42a6b0,12to18,Male,world,moderately_active
8e47b519-fc31-42fd-91d8-71e00966e80b,35to50,Female,india,moderately_active
3e7c7068-b188-4b5d-aa66-4ad2c0345a08,35to50,Female,bihar,moderately_active
3b53cd22-73aa-4bc8-8162-fea36126e0eb,35to50,Male,world,moderately_active
26173363-a9df-4552-8769-f6fb069d6ae4,35to50,Female,world,highly_active
8276798f-bfca-4319-b4a7-de1bfc78e414,12to18,Male,world,moderately_active
9401aeaa-c461-4e51-aa71-27ccb534ae2e,50to70,Female,others,moderately_active
a8fedbcf-5565-44e5-82c1-64baf8c012fb,18to25,Male,world,highly_active
642d592f-9d98-4238-ace4-ebb63ac8df3b,35to50,Female,india,highly_active
728977d1-e5b5-412b-a762-58986bbfe7ee,25to35,Male,world,moderately_active
00a2ab11-f9e2-4834-9187-9581367eca42,35to50,Female,hyderabad,highly_active
3b626077-fed3-4cc8-948e-55ae92390500,35to50,Female,bihar,highly_active
733e4de6-f260-4653-af89-ab05eb0924b3,35to50,Female,bangalore,highly_active
6d8901cd-1a09-451a-a385-e69742c02756,35to50,Female,bihar,moderately_active
fb73502c-0d82-479c-9432-0788644f2fb3,12to18,Male,world,moderately_active
3371636b-02ec-4fbc-b0f4-f2323aa833f5,18to25,Female,others,moderately_active
6af367d7-c854-4cb8-840d-53e2a8390a71,35to50,Female,world,moderately_active
cba931fb-1c5e-4475-8bd8-87961236a666,25to35,Female,bihar,moderately_active
acd7e9d3-c15f-4078-8e3c-ad3be52de319,12to18,Female,world,moderately_active
6698a6c5-fa45-456b-9027-d87dec36dbd1,12to18,Female,world,highly_active
8fb89575-7c89-4e95-a65e-ddd4404868ce,18to25,Female,world,less_active
525044bd-77ed-42e2-88e6-f445c0a872a8,12to18,Female,world,less_active
413bc693-6f94-4fb1-9286-23847abd96bb,35to50,Male,bangalore,highly_active
b7d590df-62fe-44b9-9dbb-6b959b5d435d,12to18,Male,world,highly_active
5e984c01-bab4-418e-aa36-85500524f0cf,25to35,Female,india,moderately_active
8981422e-7940-438c-bf74-a2a75e766c76,18to25,Female,others,moderately_active
68f62242-4745-4c64-ae6e-14b9cdd6c111,12to18,Male,world,less_active
032f01b4-8ac6-41f2-9290-196b5371b2ed,35to50,Male,us,highly_active
0fc8ae4e-c699-4393-a0ae-cf1ac4a9695d,12to18,Male,world,highly_active
d6231176-33f4-4f3f-92b6-71d7ffbffdb6,35to50,Male,world,moderately_active
5b8007b0-703c-467a-af53-77637b436b39,18to25,Male,world,less_active
e63a8d23-a31c-439a-b565-8ed1e3febc65,12to18,Female,world,moderately_active
443908ae-716c-4778-ab27-9e7ceb3bd8c4,18to25,Female,world,less_active
b140ac5d-5767-4454-af73-333332bc0726,18to25,Female,world,moderately_active
d32beb43-fe7b-44d8-b72b-d7bb117f9077,35to50,Female,kerala,highly_inactive
668fb9c4-e4d4-4dee-b8e9-04fca40c294d,35to50,Male,india,moderately_active
a2c645f5-0649-4953-b4c6-a267b2de50b4,35to50,Female,world,moderately_active
30d152e0-4cda-405f-b06d-a71e68273f93,12to18,Female,others,moderately_active
371e562c-58b2-4d0d-96ba-92ff52c4bae4,35to50,Female,delhi,moderately_active
06664750-6d51-41d4-93f2-2a130a0e2ecb,25to35,Female,india,highly_active
aab9350c-20d5-4471-8ccb-eb2ed4a6f01d,35to50,Male,world,moderately_active
02cdbb27-7b11-44db-8a55-892323563b65,18to25,Female,others,less_active
50d7ffc2-be44-41c3-98a0-9a71323a09f5,25to35,Female,india,moderately_active
cc0b2fd8-cb9b-4262-91aa-7dcf48c0a387,18to25,Female,us,moderately_active
f6fcb166-ee96-448f-81f4-ce569817e204,12to18,Male,world,less_active
6e8e6ff9-5486-47cb-8f66-ec2b90b1861d,18to25,Female,india,less_active
e4048224-6758-4a53-a02b-5839b9819b76,12to18,Male,world,moderately_active
ed80bee1-7822-4e37-8efa-1c6b4d4de080,18to25,Female,world,highly_active
fe2cf2a0-75f0-4654-a044-8e71a553023c,18to25,Female,world,moderately_active
a1a3b7de-a2d1-42cd-8a08-18f0a5fa2860,12to18,Female,us,moderately_active
131100cc-405e-4179-8991-c80341ff2d05,12to18,Male,others,moderately_active
cecceeb3-7fd6-4b34-baa8-b022dcbb0595,35to50,Male,us,moderately_active
2acf51de-7012-4649-81cd-552c892afc48,35to50,Male,india,highly_active
5750f570-1182-413e-97b9-bd66c44b635d,18to25,Female,world,moderately_active
646346b5-c4cb-4f3d-ab05-5300c0fd20ec,18to25,Female,others,moderately_active
e3f9d206-c9b9-44a8-bbf6-f9b3de33d3de,50to70,Male,others,less_active
5367fc02-e76d-4c39-aa3e-2eba347f9ed3,35to50,Male,us,highly_active
ebf5b0e6-c222-4a63-aa87-f8cb4d0251bc,35to50,Male,us,moderately_active
90074c76-6662-46c4-a030-e3084a99b88e,25to35,Male,india,moderately_active
2a4d83e8-c53b-4ec8-be25-1a65aa5127fd,18to25,Male,others,moderately_active
f03cdc62-9679-41ae-aa69-49fe44be52e0,35to50,Male,others,highly_active
6eeaa9dd-ce66-416b-bbb9-ba02c5ef96c8,35to50,Male,world,moderately_active
1debe571-e9a7-42eb-86f6-0d31b58a0f34,12to18,Female,world,less_active
88bf4c5e-bab8-47bc-badc-43d364eb3763,35to50,Female,bihar,moderately_active
2205bc26-e65c-4d66-9235-36fb336a6559,12to18,Female,india,less_active
4ebf6669-4390-4ee8-8ad6-965e27807aa5,50to70,Male,others,moderately_active
169fe62b-765c-4bda-8d2f-895ad6f67b85,35to50,Male,india,moderately_active
0be8521e-42c0-4431-9720-bd72e90ac344,18to25,Female,others,moderately_active
322cb064-d826-4680-a0ae-1f74db0d5073,35to50,Male,bihar,highly_active
7bdbf03e-23d9-4f49-852c-2017d4384fb6,12to18,Male,world,moderately_active
3aa43165-38bf-458d-9221-9e60cdc98b09,35to50,Female,india,less_active
48464624-cab5-4764-adf0-4f9fe1b73946,35to50,Female,us,moderately_active
d3e982f6-b4dc-40cd-a8d1-cde42ed2eded,12to18,Female,others,moderately_active
d1618110-6739-4114-af7c-cd61063bc6c0,18to25,Female,others,less_active
64a2cd38-61f3-4da6-8a35-a8001d12824d,35to50,Male,us,moderately_active
38d31e16-b42d-47fd-9fd0-ae46ebf37d5a,12to18,Female,others,less_active
a3260c5f-530d-49c1-a2ff-bb5db6d77cd8,35to50,Male,world,moderately_active
10d29046-e6d1-4ba7-8936-63783f252543,35to50,Female,world,moderately_active
25367eab-69ab-469a-979f-c35f696f65c4,35to50,Male,india,moderately_active
67eca433-3bab-487a-8202-a1b04694fb7a,12to18,Male,world,moderately_active
fbe3807c-aeb7-4499-8951-9259ac91ab1a,18to25,Female,others,less_active
2910e45c-7075-4127-ada0-c9740d66d748,12to18,Female,others,highly_active
da87c6ba-e984-44e5-95ad-72696dcef244,18to25,Male,us,moderately_active
66ca9c2b-7e8b-4863-922b-05280c5b3e1b,35to50,Female,india,highly_active
bd513ae2-ffd3-4f60-a649-7ff8a567e28a,18to25,Female,world,less_active
5adfd580-a7f1-47fb-a6a0-dfbcd60d0a45,35to50,Male,hyderabad,moderately_active
caaffa1c-b8cd-4cdc-b35f-daed7315e32c,35to50,Male,world,moderately_active
f19afd82-f446-42cd-9fff-8bb27548f41b,18to25,Female,others,moderately_active
7ccf00f9-db8b-417d-a275-26c0e4008420,18to25,Female,india,highly_active
41c4125e-7b74-430d-9ccc-7d2904c2f2e0,12to18,Female,world,highly_active
fe7e2d2c-ae8d-4f67-8051-479e00de7593,18to25,Female,india,highly_active
517f1743-6854-4f20-8895-86ae2121e6c1,50to70,Female,others,less_active
9d324b30-b9a0-41da-be11-be644ab917ca,35to50,Male,kolkata,less_active
0a93dc0c-bfb2-4bcd-a07f-7a5a1bf49e45,12to18,Female,others,less_active
37a617b5-248e-41d4-8d6e-6ae41d22326d,35to50,Female,delhi,moderately_active
3fe6cf35-7fe8-4240-8fdc-324664dc33e4,18to25,Male,world,moderately_active
0e0d182b-2238-42f9-8d26-5068a0474f65,18to25,Male,world,highly_active
bd50c8e7-0382-4962-b691-8a07505da349,35to50,Male,kerala,less_active
347342fd-5981-4f28-97b6-e993f23896eb,12to18,Male,world,moderately_active
4282360b-7418-40d6-9a1d-2a86830510af,12to18,Male,others,moderately_active
9dca504e-1daa-4c90-a4af-aa9495f168d3,18to25,Male,world,moderately_active
db5b7c6e-1882-444d-aaab-a2fa2e872978,18to25,Male,world,moderately_active
1086a2c9-9d7a-48a3-84dd-8339f5ecc587,18to25,Female,world,moderately_active
31a27fe2-c2b1-41e3-a619-df323dcb3ef0,12to18,Female,world,moderately_active
6f24e854-ae51-4ea0-9d3d-4db3ba78fa64,18to25,Male,others,moderately_active
40a579b4-0b49-44d5-8509-cc7325b19592,35to50,Male,india,highly_active
854fc24e-0c1d-4e72-9554-d876c80b3af6,35to50,Male,india,highly_active
5bf704a4-5133-4f46-b717-5107db9fce71,35to50,Female,world,moderately_active
a47fbb29-2244-485c-81fd-4da3b3f87266,12to18,Female,world,moderately_active
d4297bc3-617c-4756-b22e-0a013c182615,25to35,Female,world,highly_active
edca45f0-0cae-4f37-84a1-b56bdccbfb4f,18to25,Male,others,moderately_active
5a858d12-1db6-4123-8493-2349f9da7fee,12to18,Male,world,moderately_active
1fc15483-064c-45dd-8eb5-d35a3afa9dde,12to18,Male,us,highly_active
ceb21c62-0fc1-4eaa-9085-3d16820fa451,18to25,Male,world,moderately_active
08f31c17-a46a-4115-a363-cfb6cac1a448,18to25,Female,world,moderately_active
fd804282-115a-4c48-8bf6-4df49aab3279,35to50,Male,hyderabad,moderately_active
19c22bd0-762e-4eb5-a18c-d49be108f935,35to50,Male,us,highly_active
33718bcd-d4af-408d-a525-6c94c0998ea7,50to70,Female,others,moderately_active
3266b317-883f-4ba4-b398-69cf3f0e639a,35to50,Female,india,highly_active
3750f024-6589-4b8a-9ac3-9235c6805823,35to50,Male,bihar,highly_active
1435dbdf-52ae-4566-ad44-958794403ebe,35to50,Female,world,highly_active
dd68a850-e7d3-4e42-950e-15285317ef51,35to50,Female,india,less_active
d1adfdea-c258-4e92-885b-04c0a455e08d,12to18,Male,others,moderately_active
a4a19a56-07e1-4ef2-a752-59812331c0ed,18to25,Female,world,moderately_active
90126c5d-6364-44b2-9868-da06332cd9a8,18to25,Male,world,less_active
97bd068a-79c4-44ae-a3c4-ccf671c9d030,12to18,Male,world,moderately_active
8e9bb42d-8a52-45be-8dda-29b31ce0ce53,25to35,Male,others,highly_active
190195b2-5832-42bf-b768-459330cf6f9a,18to25,Female,world,less_active
b11e575e-5edc-4ad9-ab79-4e185f946940,35to50,Female,world,moderately_active
498bce49-30bd-4438-990b-f22ffe048c49,25to35,Male,india,moderately_active
2fcf2ced-11c8-45f0-8f69-79a1dead5242,35to50,Female,bihar,moderately_active
1cbdd1d2-46a0-4585-a000-193c278fae0e,50to70,Male,world,moderately_active
f3f0882d-2a9c-4303-81a4-491517690374,18to25,Male,world,moderately_active
f31a49a2-b258-4ea2-8218-aced23d3ff64,12to18,Female,world,moderately_active
d5c7b19a-f166-41ff-9cf5-05bec8f88c5d,18to25,Female,others,highly_inactive
426fe16f-a141-4f7f-9a78-bd1ccd4481ac,18to25,Male,india,moderately_active
5970f309-e858-4937-b041-83a6f4d1a985,35to50,Female,us,moderately_active
8ac83f6e-0266-4ee3-867c-061b78c5e01c,35to50,Female,world,highly_active
df71e837-fd63-46b9-b79b-f6b3b1c4436a,12to18,Male,world,moderately_active
507411e6-e122-49f0-ae85-171f328f56c3,50to70,Male,others,moderately_active
15179cb5-c104-46dd-873d-97fd7ced42d7,35to50,Female,us,highly_active
f468a1a8-ba6e-4c5c-b547-ffc33571b967,12to18,Female,world,highly_active
134559e0-baa5-4ff2-b16e-15b8f373648a,12to18,Male,world,highly_active
72e2eb1b-3432-485c-897c-3c46bef61f7d,12to18,Male,world,moderately_active
bf9159c7-4a8c-4045-9a68-275a66ab0c9f,35to50,Male,world,moderately_active
41e686e2-feee-423e-a8de-855e2db5b5b7,35to50,Male,world,highly_active
d8f3db03-da04-436a-9ac7-a05477dbc82b,35to50,Male,us,less_active
18202173-a762-418d-afac-ea11e9abd534,35to50,Female,us,highly_active
e681a2f4-7f45-426b-b5f6-d67e2635b5ba,35to50,Male,us,moderately_active
0e22a8e8-daf8-4476-9367-269074c17491,18to25,Female,india,highly_active
d946893f-dbd8-4835-b483-91f9372b921b,18to25,Male,world,less_active
2d4174e6-c16c-4dab-a67a-9332e0e67fe4,12to18,Female,india,highly_inactive
529a5847-4ced-4b4a-b758-8657aca68fa4,35to50,Female,world,highly_active
65b53898-62d3-45aa-85d6-2597a1f49ba9,18to25,Female,others,less_active
3d9b83d9-2ca3-4f79-b577-d73134d39263,35to50,Female,india,moderately_active
552eb5ae-8508-4cfc-971f-1331998cf6a8,35to50,Female,world,less_active
faa5f19d-4740-4bad-8151-8ff3231a117a,35to50,Female,kerala,less_active
9d7d6044-62fe-4741-abcf-2f826a002c5c,12to18,Female,others,moderately_active
8627bd27-6cc3-43ab-b547-192c1172a51f,18to25,Female,world,moderately_active
da7e40a1-dfca-47b5-963f-5a2adb152d0d,25to35,Male,bihar,less_active
17468fff-1500-4922-a7a3-7ef38a05b184,25to35,Male,world,less_active
c5cae183-c438-4a41-ad92-b673bebeda82,35to50,Female,world,moderately_active
e9c92417-0617-40a2-96c5-dbf166c80260,35to50,Female,world,highly_active
b22135f8-d6d7-4484-9193-bb28b8dd0c29,12to18,Male,world,highly_active
d9e2bca1-179e-4329-8468-8fcf5aa58e2e,18to25,Male,world,moderately_active
43e5977f-13c1-40e0-9d00-870504c8a2f8,35to50,Male,us,highly_active
9c8a00e6-3452-4c7d-8c1a-7ec0200b04e0,25to35,Female,others,moderately_active
11776674-f09e-4c14-994c-c289a2abbad4,35to50,Male,others,moderately_active
85e9024d-d244-4417-bc8c-241284a7ff6d,35to50,Female,india,moderately_active
3509e20a-de74-4467-bc02-6a76d1cbee96,18to25,Female,others,moderately_active
52d27aa5-d928-4fac-a57a-bc83e8e0e91a,18to25,Male,others,moderately_active
4d8a6e93-9299-46ed-a004-aba1db99048a,12to18,Male,world,highly_active
e4fdd97c-26a8-4c3d-9aa4-d00337d7b149,18to25,Female,world,moderately_active
8a86df31-4026-48d3-9997-f46a5024028e,18to25,Female,world,highly_active
03181506-c25e-4af8-bfe5-5d44e06a2bc1,12to18,Male,world,moderately_active
36f7e641-c60f-4814-ac79-4280dbcfe0b5,18to25,Female,world,moderately_active
a5a13a12-4732-4131-850f-48bc8ad4a1eb,35to50,Male,others,highly_active
d9faeb88-4af1-4f26-8c9c-0eb03e034a20,25to35,Male,world,moderately_active
25ebbd5d-2955-40b6-8c7b-300538472360,50to70,Female,others,highly_active
d782081b-39e7-4244-94e3-6d9d2b3b7037,35to50,Female,india,moderately_active
c8ef2629-06a0-4402-b2e6-b16169190159,35to50,Female,india,highly_active
ea244c8b-4c9e-4f0c-a010-24689c924ba9,12to18,Female,world,moderately_active
e6633a30-57f3-4cc9-a917-6c1c189357b3,50to70,Male,others,moderately_active
a58e2062-c460-4566-99d6-1db974b01de6,18to25,Female,others,less_active
34229a30-fa0c-4fbb-b2b4-ab9d3ceebf71,35to50,Female,kerala,less_active
ca4f24ca-618c-42db-b842-abb3f4f8f0b3,18to25,Female,world,less_active
f10fc249-95e1-4478-9a04-7f6efebd8cfe,35to50,Male,gujarat,moderately_active
df6fa141-2691-402a-8c59-4c0e5d7ba1ef,35to50,Female,india,less_active
ea0d8d8d-00f8-44cc-a44f-a0c7414f171e,35to50,Female,world,highly_active
215ddc8f-4484-4217-ac13-318eac411c9f,18to25,Female,world,less_active
26eb4c4c-dbb0-4395-9793-e8fc63468e33,18to25,Male,others,less_active
491c7eba-03b5-45de-9806-e45acffdb365,35to50,Female,gujarat,highly_active
b105184a-25e1-406a-b6a1-8d7d206803f2,18to25,Female,world,moderately_active
3a135811-f41b-4402-9f08-cda1e25a7fb9,18to25,Female,others,highly_inactive
afba6c96-178a-41f5-b735-5484d8852ef3,25to35,Female,others,moderately_active
22abfa62-11dc-4776-b4dd-92994a06b700,35to50,Male,india,less_active
225b5917-4ea5-4000-907e-01679a63c12c,12to18,Male,others,moderately_active
62ac697d-646c-41ca-ab84-cd30530d4472,25to35,Male,others,highly_active
7686f98a-af49-4ad6-af8d-d38a3adb907a,35to50,Female,world,less_active
1b141cca-d2b1-4d53-9281-111d05df9280,18to25,Female,others,moderately_active
26d11ff5-a3d6-4dc9-8e8b-d5bb5e66b380,18to25,Female,others,moderately_active
66b70e9d-a364-4aa9-99d6-c6b66318e459,12to18,Male,world,moderately_active
d3a10b70-3e4b-44e0-ba23-0a6352d838ba,12to18,Female,others,moderately_active
976948b0-a9dd-4bdd-8565-034585607706,35to50,Female,india,less_active
08e4a37d-63e0-4005-a2aa-8bc6bfb8a636,18to25,Female,world,less_active
68fc54e5-b836-4cde-8119-fc812c2a6297,18to25,Male,others,highly_inactive
eadbf09d-0734-4255-8a8d-37f294446652,18to25,Male,world,less_active
f508d28e-d25b-4552-9874-4eac4ed15680,18to25,Male,world,less_active
8f22bd71-8dc1-4697-a823-c5c538588910,25to35,Male,others,moderately_active
09cdd335-d1f4-4096-a619-5058d48f1876,12to18,Female,world,highly_active
9541b8d5-4a3f-47d8-a5c8-65c871cd163f,18to25,Female,india,moderately_active
365e4060-49f0-4c05-a405-dfbce20f03d2,35to50,Male,us,highly_active
765b89b1-18f4-4fcb-b68d-1645fe7ef409,35to50,Male,world,moderately_active
48735816-10e7-49e4-8ea4-525fbdb92340,35to50,Male,india,moderately_active
2fb5ac6f-deab-40ec-9f88-86b4ae3d2515,25to35,Female,others,moderately_active
bd59e35b-4b5b-4a7a-9c55-647f32659a06,18to25,Female,others,less_active
08f81c7c-d0a0-4b5c-8860-8efc70e725eb,12to18,Female,others,moderately_active
c7748838-cebf-4f88-8abe-360e15b692ab,12to18,Male,world,moderately_active
df910c70-f34c-4462-9e47-a81c781f57bc,35to50,Female,us,moderately_active
ca345f92-374c-4f24-b519-0d79c8d6cab0,50to70,Male,world,less_active
